identifier_client,price,adate,curve_name
US02665WED92,100.48,2025-04-30,USD_SWAP
US24820RAG39,107.26,2025-04-30,USD_SWAP
US742718FH71,94.98,2025-04-30,USD_SWAP
US853254BF64,98.84,2025-04-30,USD_SWAP
US06051GHD43,96.97,2025-04-30,USD_SWAP
US02665WCE93,97.41,2025-04-30,USD_SWAP
US63906YAM03,100.35,2025-04-30,USD_SWAP
US756109BH64,97.16,2025-04-30,USD_SWAP
US24422EVP14,92.95,2025-04-30,USD_SWAP
US30225VAM90,98.36,2025-04-30,USD_SWAP
US048303CH28,98.89,2025-04-30,USD_SWAP
US66815L2M02,101.46,2025-04-30,USD_SWAP
US89680YAA38,97.09,2025-04-30,USD_SWAP
US14040HCE36,97.79,2025-04-30,USD_SWAP
US05530QAP54,99.57,2025-04-30,USD_SWAP
US87020PAT49,101.6,2025-04-30,USD_SWAP
US06000BAB80,99.1,2025-04-30,USD_SWAP
US78355HKU22,99.1,2025-04-30,USD_SWAP
US11135FCA75,99.14,2025-04-30,USD_SWAP
US6944PL2S75,101.26,2025-04-30,USD_SWAP
US86562MCR97,102.6,2025-04-30,USD_SWAP
US855244AV14,95.41,2025-04-30,USD_SWAP
US785592AU04,99.02,2025-04-30,USD_SWAP
US641062AT11,85.76,2025-04-30,USD_SWAP
US74340XCG43,101.43,2025-04-30,USD_SWAP
US744448CP44,97.97,2025-04-30,USD_SWAP
US83368RBZ47,100.52,2025-04-30,USD_SWAP
US466313AL75,96.95,2025-04-30,USD_SWAP
US44920UAL26,97.76,2025-04-30,USD_SWAP
US797440CE27,101.83,2025-04-30,USD_SWAP
US38141GWL49,97.95,2025-04-30,USD_SWAP
US496902AQ09,99.61,2025-04-30,USD_SWAP
US15189XBD93,102.74,2025-04-30,USD_SWAP
US404280BK42,98.67,2025-04-30,USD_SWAP
US46647PAM86,97.3,2025-04-30,USD_SWAP
US13607PHT49,99.73,2025-04-30,USD_SWAP
US03073EAP07,97.33,2025-04-30,USD_SWAP
US04685A3X78,101.39,2025-04-30,USD_SWAP
US44891ABG13,96.63,2025-04-30,USD_SWAP
US744573AV86,103.15,2025-04-30,USD_SWAP
US22822VAE11,98.64,2025-04-30,USD_SWAP
US037833DU14,88.41,2025-04-30,USD_SWAP
US09261XAB82,96.43,2025-04-30,USD_SWAP
US149123CG49,93.44,2025-04-30,USD_SWAP
US882508CG73,101.12,2025-04-30,USD_SWAP
US126650DM98,92.66,2025-04-30,USD_SWAP
US92343VER15,99.96,2025-04-30,USD_SWAP
US98978VAN38,98.62,2025-04-30,USD_SWAP
US58769JBC09,99.91,2025-04-30,USD_SWAP
US50220PAC77,93.3,2025-04-30,USD_SWAP
US06368L8K50,99.88,2025-04-30,USD_SWAP
US89115A2M37,101.71,2025-04-30,USD_SWAP
US20030NCT63,99.43,2025-04-30,USD_SWAP
US79588TAC45,99.41,2025-04-30,USD_SWAP
US06051GGC78,99.15,2025-04-30,USD_SWAP
US237194AP05,99.47,2025-04-30,USD_SWAP
US776743AN67,92.74,2025-04-30,USD_SWAP
US29364NAT54,95.55,2025-04-30,USD_SWAP
US857477DA85,100.37,2025-04-30,USD_SWAP
US872287AL19,107.06,2025-04-30,USD_SWAP
US573874AC88,96.97,2025-04-30,USD_SWAP
US539439AR07,99.49,2025-04-30,USD_SWAP
US609207AM78,99.26,2025-04-30,USD_SWAP
US69377FAA49,99.25,2025-04-30,USD_SWAP
US65558RAD17,101.77,2025-04-30,USD_SWAP
US025537AU52,93.99,2025-04-30,USD_SWAP
US05565ECA10,97.71,2025-04-30,USD_SWAP
US713448EG97,110.03,2025-04-30,USD_SWAP
US126650BJ87,103.05,2025-04-30,USD_SWAP
US858119BF68,99.85,2025-04-30,USD_SWAP
US548661DX22,91.34,2025-04-30,USD_SWAP
US200447AF75,99.72,2025-04-30,USD_SWAP
US24422EWE57,96.69,2025-04-30,USD_SWAP
US05565ECQ61,99.94,2025-04-30,USD_SWAP
US40434LAB18,96.53,2025-04-30,USD_SWAP
US50065RAK32,100.5,2025-04-30,USD_SWAP
US690742AN12,101.62,2025-04-30,USD_SWAP
US11134LAR06,97.5,2025-04-30,USD_SWAP
US62954WAD74,92.21,2025-04-30,USD_SWAP
US46128MAJ09,98.7,2025-04-30,USD_SWAP
US693506BP19,98.07,2025-04-30,USD_SWAP
US718546AR56,98.41,2025-04-30,USD_SWAP
US038222AS42,102.14,2025-04-30,USD_SWAP
US00205GAD97,99.14,2025-04-30,USD_SWAP
US06407EAG08,101.04,2025-04-30,USD_SWAP
US86562MAY66,97.61,2025-04-30,USD_SWAP
US78017FZQ98,99.88,2025-04-30,USD_SWAP
US13645RAY09,98.91,2025-04-30,USD_SWAP
US66989HAT59,98.3,2025-04-30,USD_SWAP
US22160KAP03,88.33,2025-04-30,USD_SWAP
US134429BG35,98.98,2025-04-30,USD_SWAP
US571903BJ14,101.02,2025-04-30,USD_SWAP
US127097AG80,98.37,2025-04-30,USD_SWAP
US927804FZ22,98.6,2025-04-30,USD_SWAP
US95040QAD60,99.57,2025-04-30,USD_SWAP
US46849LVA69,101.83,2025-04-30,USD_SWAP
US29670GAJ13,100.4,2025-04-30,USD_SWAP
US78486LAA08,98.73,2025-04-30,USD_SWAP
US82939GAP37,93.24,2025-04-30,USD_SWAP
US845011AH89,101.96,2025-04-30,USD_SWAP
US67077MBC10,101.05,2025-04-30,USD_SWAP
US74762EAK82,100.28,2025-04-30,USD_SWAP
US209111FS71,99.03,2025-04-30,USD_SWAP
US50048WAA62,102.16,2025-04-30,USD_SWAP
US02344AAC27,100.47,2025-04-30,USD_SWAP
US24023KAF57,94.41,2025-04-30,USD_SWAP
US842587DQ78,101.43,2025-04-30,USD_SWAP
US64110DAJ37,95.28,2025-04-30,USD_SWAP
US046353AT52,99.07,2025-04-30,USD_SWAP
US929160AT60,98.58,2025-04-30,USD_SWAP
US29278GAW87,99.88,2025-04-30,USD_SWAP
US863667AQ47,97.87,2025-04-30,USD_SWAP
US78017DAF50,100.3,2025-04-30,USD_SWAP
US03073EAV74,100.34,2025-04-30,USD_SWAP
US097023CM50,96.2,2025-04-30,USD_SWAP
US58013MFF68,98.62,2025-04-30,USD_SWAP
US92564RAA32,98.68,2025-04-30,USD_SWAP
US92939UAL08,100.74,2025-04-30,USD_SWAP
US443510AH55,96.81,2025-04-30,USD_SWAP
US05565ECW30,100.38,2025-04-30,USD_SWAP
US16412XAG07,100.96,2025-04-30,USD_SWAP
US771196CP58,99.93,2025-04-30,USD_SWAP
US902917AH67,108.0,2025-04-30,USD_SWAP
US136375BD37,107.7,2025-04-30,USD_SWAP
US056752AL23,99.56,2025-04-30,USD_SWAP
US60687YAR09,98.71,2025-04-30,USD_SWAP
US096630AF58,99.6,2025-04-30,USD_SWAP
US49446RAS85,98.41,2025-04-30,USD_SWAP
US17275RBR21,102.12,2025-04-30,USD_SWAP
US0641598N91,87.87,2025-04-30,USD_SWAP
US370334CG79,99.47,2025-04-30,USD_SWAP
US82939GAS75,90.52,2025-04-30,USD_SWAP
US210518DC78,98.4,2025-04-30,USD_SWAP
US74153WCS61,102.15,2025-04-30,USD_SWAP
US883556CK68,91.77,2025-04-30,USD_SWAP
US114259AV67,100.04,2025-04-30,USD_SWAP
US136385AX99,98.31,2025-04-30,USD_SWAP
US22822VAZ40,96.72,2025-04-30,USD_SWAP
US21987BAW81,97.57,2025-04-30,USD_SWAP
US74368CBZ68,99.45,2025-04-30,USD_SWAP
US92826CAN20,84.17,2025-04-30,USD_SWAP
US44891ACT25,100.43,2025-04-30,USD_SWAP
US126650DH04,98.11,2025-04-30,USD_SWAP
US036752AB92,97.93,2025-04-30,USD_SWAP
US637639AK12,101.87,2025-04-30,USD_SWAP
US26442UAG94,98.06,2025-04-30,USD_SWAP
US842400HQ95,100.02,2025-04-30,USD_SWAP
US42824CBS70,99.62,2025-04-30,USD_SWAP
US66815L2D03,92.3,2025-04-30,USD_SWAP
US961214EW94,92.29,2025-04-30,USD_SWAP
US78016HZS20,102.23,2025-04-30,USD_SWAP
US05526DBB01,97.74,2025-04-30,USD_SWAP
US212015AU57,95.73,2025-04-30,USD_SWAP
US00774MBD65,101.88,2025-04-30,USD_SWAP
US665859AT17,97.95,2025-04-30,USD_SWAP
US291011BQ68,92.32,2025-04-30,USD_SWAP
US023608AL60,95.47,2025-04-30,USD_SWAP
US961214FN86,104.17,2025-04-30,USD_SWAP
US53944YAS28,98.14,2025-04-30,USD_SWAP
US090572AR99,97.28,2025-04-30,USD_SWAP
US88032WAG15,97.84,2025-04-30,USD_SWAP
US12565WAA99,97.0,2025-04-30,USD_SWAP
US26444HAE18,98.42,2025-04-30,USD_SWAP
US87233QAC24,98.45,2025-04-30,USD_SWAP
US74256LFC81,100.9,2025-04-30,USD_SWAP
US92212WAA80,100.61,2025-04-30,USD_SWAP
US78355HKT58,96.73,2025-04-30,USD_SWAP
US456837BB82,98.78,2025-04-30,USD_SWAP
US666807BN13,96.95,2025-04-30,USD_SWAP
US75513EBY68,105.73,2025-04-30,USD_SWAP
US713448EL82,93.86,2025-04-30,USD_SWAP
US45569KAA16,96.87,2025-04-30,USD_SWAP
US87264ACA16,93.76,2025-04-30,USD_SWAP
US032654AU97,91.72,2025-04-30,USD_SWAP
US61690U8G80,99.82,2025-04-30,USD_SWAP
US69371MAF41,95.81,2025-04-30,USD_SWAP
US74456QBX34,97.94,2025-04-30,USD_SWAP
US532457BV93,97.09,2025-04-30,USD_SWAP
US928563AE54,99.93,2025-04-30,USD_SWAP
US07274EAH62,101.58,2025-04-30,USD_SWAP
US101137AS67,99.21,2025-04-30,USD_SWAP
US458140AX85,97.0,2025-04-30,USD_SWAP
US06406RBQ92,100.45,2025-04-30,USD_SWAP
US30037FAA84,101.71,2025-04-30,USD_SWAP
US970648AL56,100.0,2025-04-30,USD_SWAP
US92840VAG77,97.97,2025-04-30,USD_SWAP
US256677AK14,99.93,2025-04-30,USD_SWAP
US571676AX38,100.83,2025-04-30,USD_SWAP
US91913YBB56,94.57,2025-04-30,USD_SWAP
US04316JAK51,100.35,2025-04-30,USD_SWAP
US69353RFJ23,96.97,2025-04-30,USD_SWAP
US50066PAS92,95.65,2025-04-30,USD_SWAP
US67103HAF47,97.85,2025-04-30,USD_SWAP
US928668CA84,101.37,2025-04-30,USD_SWAP
US532457CQ99,100.03,2025-04-30,USD_SWAP
US10112RAY09,96.57,2025-04-30,USD_SWAP
US686330AQ49,101.01,2025-04-30,USD_SWAP
US98389BBD10,100.47,2025-04-30,USD_SWAP
US25746UDJ51,97.02,2025-04-30,USD_SWAP
US209111FP33,98.46,2025-04-30,USD_SWAP
US00913RAF38,92.23,2025-04-30,USD_SWAP
US126117AU49,97.56,2025-04-30,USD_SWAP
US20602DAA90,101.51,2025-04-30,USD_SWAP
US00724PAF62,102.1,2025-04-30,USD_SWAP
US373334KS95,100.9,2025-04-30,USD_SWAP
US66775VAB18,98.87,2025-04-30,USD_SWAP
US02665WFX48,99.98,2025-04-30,USD_SWAP
US037833DY36,86.13,2025-04-30,USD_SWAP
US40139LBE20,91.61,2025-04-30,USD_SWAP
US487836BW75,99.9,2025-04-30,USD_SWAP
US605417CB81,98.67,2025-04-30,USD_SWAP
US03027XBL38,97.1,2025-04-30,USD_SWAP
US06051GGR48,97.84,2025-04-30,USD_SWAP
US42809HAG20,99.43,2025-04-30,USD_SWAP
US95000U2A01,97.84,2025-04-30,USD_SWAP
US577081BE10,97.94,2025-04-30,USD_SWAP
US58942HAC51,99.6,2025-04-30,USD_SWAP
US637432NP60,97.38,2025-04-30,USD_SWAP
US05348EBC21,96.88,2025-04-30,USD_SWAP
US517834AE74,97.65,2025-04-30,USD_SWAP
US00138CBB37,100.22,2025-04-30,USD_SWAP
US06051GGL77,98.21,2025-04-30,USD_SWAP
US60683MAA71,98.02,2025-04-30,USD_SWAP
US78440PAC23,104.35,2025-04-30,USD_SWAP
US172967LD18,98.65,2025-04-30,USD_SWAP
US756109AU84,98.04,2025-04-30,USD_SWAP
US448579AQ51,101.48,2025-04-30,USD_SWAP
US91159HHS22,98.76,2025-04-30,USD_SWAP
US314382AA01,96.81,2025-04-30,USD_SWAP
US09681LAE02,97.66,2025-04-30,USD_SWAP
US694308HS91,97.36,2025-04-30,USD_SWAP
US83444MAN11,101.12,2025-04-30,USD_SWAP
US02665WFT36,99.9,2025-04-30,USD_SWAP
US00287YDS54,101.62,2025-04-30,USD_SWAP
US904764BH90,91.8,2025-04-30,USD_SWAP
US98419MAM29,93.63,2025-04-30,USD_SWAP
US89153VAQ23,97.32,2025-04-30,USD_SWAP
US487836BU10,97.44,2025-04-30,USD_SWAP
US30303M8S40,100.47,2025-04-30,USD_SWAP
US404119BU21,99.43,2025-04-30,USD_SWAP
US98138HAG65,97.98,2025-04-30,USD_SWAP
US00182EBJ73,97.54,2025-04-30,USD_SWAP
US478160CQ51,86.32,2025-04-30,USD_SWAP
US55336VAK61,99.08,2025-04-30,USD_SWAP
US863667BK67,100.82,2025-04-30,USD_SWAP
US129466AM08,113.22,2025-04-30,USD_SWAP
US962166AW45,105.62,2025-04-30,USD_SWAP
US205887AF97,102.66,2025-04-30,USD_SWAP
US78392BAG23,101.0,2025-04-30,USD_SWAP
US581557BJ38,98.86,2025-04-30,USD_SWAP
US842400JA26,100.04,2025-04-30,USD_SWAP
US771196CJ98,101.59,2025-04-30,USD_SWAP
US87165BAL71,97.93,2025-04-30,USD_SWAP
US040555CW21,96.44,2025-04-30,USD_SWAP
US37045XDW39,99.76,2025-04-30,USD_SWAP
US21036PAS74,97.76,2025-04-30,USD_SWAP
US74834LBE92,100.42,2025-04-30,USD_SWAP
US64952WFD02,101.73,2025-04-30,USD_SWAP
US50247WAB37,97.98,2025-04-30,USD_SWAP
US50065RAR84,99.11,2025-04-30,USD_SWAP
US670346AP04,98.61,2025-04-30,USD_SWAP
US709599BN39,99.24,2025-04-30,USD_SWAP
US126408HJ52,98.76,2025-04-30,USD_SWAP
US30040WAQ15,96.92,2025-04-30,USD_SWAP
US29441WAC91,98.79,2025-04-30,USD_SWAP
US573284AQ94,97.65,2025-04-30,USD_SWAP
US12563UAB35,97.67,2025-04-30,USD_SWAP
US828807DE42,97.4,2025-04-30,USD_SWAP
US931142BF98,114.82,2025-04-30,USD_SWAP
US835495AN20,95.6,2025-04-30,USD_SWAP
US124857AR43,96.72,2025-04-30,USD_SWAP
US773903AB56,105.9,2025-04-30,USD_SWAP
US65339KDG22,101.22,2025-04-30,USD_SWAP
US13607L8C03,101.34,2025-04-30,USD_SWAP
US718172CE76,96.97,2025-04-30,USD_SWAP
US750236AW16,99.51,2025-04-30,USD_SWAP
US74256LFA26,100.16,2025-04-30,USD_SWAP
US872898AA96,96.04,2025-04-30,USD_SWAP
US83368RAK86,98.54,2025-04-30,USD_SWAP
US125523AZ36,96.66,2025-04-30,USD_SWAP
US00131LAF22,98.78,2025-04-30,USD_SWAP
US92939UAD81,92.76,2025-04-30,USD_SWAP
US04010LBA08,96.12,2025-04-30,USD_SWAP
US893574AK91,98.84,2025-04-30,USD_SWAP
US96949LAD73,98.27,2025-04-30,USD_SWAP
US05578AE465,100.41,2025-04-30,USD_SWAP
US36143L2G95,95.69,2025-04-30,USD_SWAP
US37940XAG79,95.5,2025-04-30,USD_SWAP
US68902VAJ61,96.01,2025-04-30,USD_SWAP
US92939UAJ51,101.52,2025-04-30,USD_SWAP
US581557BT10,101.86,2025-04-30,USD_SWAP
US26884TAV44,100.42,2025-04-30,USD_SWAP
US478160AJ37,111.03,2025-04-30,USD_SWAP
US760759AT74,98.98,2025-04-30,USD_SWAP
US29449WAB37,93.1,2025-04-30,USD_SWAP
US00216LAF04,102.39,2025-04-30,USD_SWAP
US316773DA59,95.97,2025-04-30,USD_SWAP
US68233JCQ58,99.99,2025-04-30,USD_SWAP
US609207BA22,96.53,2025-04-30,USD_SWAP
US138616AK34,99.12,2025-04-30,USD_SWAP
US60687YAM12,96.99,2025-04-30,USD_SWAP
US08576PAF80,94.69,2025-04-30,USD_SWAP
US202795JN13,98.26,2025-04-30,USD_SWAP
US29278GAA67,98.06,2025-04-30,USD_SWAP
US00206RGL06,99.31,2025-04-30,USD_SWAP
US771196BW19,92.28,2025-04-30,USD_SWAP
US709599BY93,100.79,2025-04-30,USD_SWAP
US571676AT26,100.64,2025-04-30,USD_SWAP
US686330AJ06,98.21,2025-04-30,USD_SWAP
US57636QAM69,95.38,2025-04-30,USD_SWAP
US26441CBS35,99.55,2025-04-30,USD_SWAP
US87162WAF77,95.56,2025-04-30,USD_SWAP
US92277GAL14,98.7,2025-04-30,USD_SWAP
US82939GAH11,95.24,2025-04-30,USD_SWAP
US74977RDN17,98.13,2025-04-30,USD_SWAP
US67080LAA35,98.91,2025-04-30,USD_SWAP
US872882AF24,92.02,2025-04-30,USD_SWAP
US83368RBM34,100.2,2025-04-30,USD_SWAP
US053332BC52,100.35,2025-04-30,USD_SWAP
US74432QCC78,98.62,2025-04-30,USD_SWAP
US78016FZW75,101.33,2025-04-30,USD_SWAP
US716973AC67,100.45,2025-04-30,USD_SWAP
US828807DL84,93.19,2025-04-30,USD_SWAP
US12513GBG38,96.47,2025-04-30,USD_SWAP
US423012AF03,97.75,2025-04-30,USD_SWAP
US86563VBE83,101.03,2025-04-30,USD_SWAP
US099724AL02,95.82,2025-04-30,USD_SWAP
US86562MAV28,97.41,2025-04-30,USD_SWAP
US742718FM66,85.57,2025-04-30,USD_SWAP
US589331AD98,105.8,2025-04-30,USD_SWAP
US808513AU91,96.98,2025-04-30,USD_SWAP
US120568AZ33,98.33,2025-04-30,USD_SWAP
US91914JAB89,100.02,2025-04-30,USD_SWAP
US29444UBG04,94.22,2025-04-30,USD_SWAP
US09659W2M50,93.22,2025-04-30,USD_SWAP
US89236TKQ75,100.65,2025-04-30,USD_SWAP
US50540RAU68,97.99,2025-04-30,USD_SWAP
US037735CW53,97.42,2025-04-30,USD_SWAP
US65559CAE12,95.84,2025-04-30,USD_SWAP
US254709AM01,98.82,2025-04-30,USD_SWAP
US86563VBX64,100.02,2025-04-30,USD_SWAP
US404119CH01,97.24,2025-04-30,USD_SWAP
US00287YBF51,100.1,2025-04-30,USD_SWAP
US38141GZT48,99.63,2025-04-30,USD_SWAP
US084664CW92,86.89,2025-04-30,USD_SWAP
US23331ABP30,92.87,2025-04-30,USD_SWAP
US58989V2K97,101.1,2025-04-30,USD_SWAP
US002824BQ25,87.28,2025-04-30,USD_SWAP
US092113AM13,97.21,2025-04-30,USD_SWAP
US025537AV36,102.66,2025-04-30,USD_SWAP
US30161NBB64,96.74,2025-04-30,USD_SWAP
US03027XAP50,97.93,2025-04-30,USD_SWAP
US06406RAU14,92.15,2025-04-30,USD_SWAP
US46625HRX07,98.1,2025-04-30,USD_SWAP
US832696AR95,97.48,2025-04-30,USD_SWAP
US86563VBT52,99.92,2025-04-30,USD_SWAP
US75884RAX17,99.21,2025-04-30,USD_SWAP
US756109BG81,98.81,2025-04-30,USD_SWAP
US37045XBQ88,98.46,2025-04-30,USD_SWAP
US172967AR23,105.81,2025-04-30,USD_SWAP
US09256BAJ61,96.99,2025-04-30,USD_SWAP
US94974BGL80,99.54,2025-04-30,USD_SWAP
US45687VAC00,101.3,2025-04-30,USD_SWAP
US06406RBG11,99.17,2025-04-30,USD_SWAP
US58989V2J25,98.95,2025-04-30,USD_SWAP
US69371RS645,102.16,2025-04-30,USD_SWAP
US91127KAD46,97.1,2025-04-30,USD_SWAP
US26441CAX39,97.07,2025-04-30,USD_SWAP
US58769JAU16,100.13,2025-04-30,USD_SWAP
US68389XBN49,97.21,2025-04-30,USD_SWAP
US29364DAV29,99.2,2025-04-30,USD_SWAP
US74368CBG87,92.96,2025-04-30,USD_SWAP
US907818EY04,99.08,2025-04-30,USD_SWAP
US459200AS04,105.49,2025-04-30,USD_SWAP
US89115A2H42,100.49,2025-04-30,USD_SWAP
US74365PAG37,97.42,2025-04-30,USD_SWAP
US842587DD65,100.88,2025-04-30,USD_SWAP
US62954HBE71,99.66,2025-04-30,USD_SWAP
US341081GK75,102.34,2025-04-30,USD_SWAP
US83012AAA79,96.37,2025-04-30,USD_SWAP
US30212PBK03,99.89,2025-04-30,USD_SWAP
US63253QAE44,101.85,2025-04-30,USD_SWAP
US12634MAE03,100.28,2025-04-30,USD_SWAP
US67077MBA53,101.01,2025-04-30,USD_SWAP
US74153WCU18,99.84,2025-04-30,USD_SWAP
US92928QAH11,96.8,2025-04-30,USD_SWAP
US29248HAA14,92.97,2025-04-30,USD_SWAP
US278265AE30,97.79,2025-04-30,USD_SWAP
US278642AU75,98.07,2025-04-30,USD_SWAP
US718172CZ06,101.45,2025-04-30,USD_SWAP
US00206RKG64,92.99,2025-04-30,USD_SWAP
US031162CQ15,97.12,2025-04-30,USD_SWAP
US693475AT21,97.2,2025-04-30,USD_SWAP
US50065LAJ98,99.1,2025-04-30,USD_SWAP
US18977W2D15,102.65,2025-04-30,USD_SWAP
US50064YAQ61,99.47,2025-04-30,USD_SWAP
US161175CM43,101.75,2025-04-30,USD_SWAP
US89236TKL88,102.52,2025-04-30,USD_SWAP
US21036PBK30,99.55,2025-04-30,USD_SWAP
US902133AU19,97.05,2025-04-30,USD_SWAP
US361448AZ62,98.27,2025-04-30,USD_SWAP
US775109CG49,97.39,2025-04-30,USD_SWAP
US63861VAH06,100.76,2025-04-30,USD_SWAP
US31429KAH68,100.18,2025-04-30,USD_SWAP
US82939GAL23,95.11,2025-04-30,USD_SWAP
US466313AM58,99.37,2025-04-30,USD_SWAP
US976826BL07,96.78,2025-04-30,USD_SWAP
US854502AT83,103.42,2025-04-30,USD_SWAP
US38141GZR81,98.1,2025-04-30,USD_SWAP
US11120VAE39,98.33,2025-04-30,USD_SWAP
US29250NAR61,98.3,2025-04-30,USD_SWAP
US713448FX12,101.38,2025-04-30,USD_SWAP
US63743HFW79,101.1,2025-04-30,USD_SWAP
US78409VBF04,101.16,2025-04-30,USD_SWAP
US337738BB35,95.39,2025-04-30,USD_SWAP
US00914AAR32,95.7,2025-04-30,USD_SWAP
US718172CV91,101.79,2025-04-30,USD_SWAP
US883203BX87,98.0,2025-04-30,USD_SWAP
US233853AM25,98.02,2025-04-30,USD_SWAP
US50077CAA45,101.05,2025-04-30,USD_SWAP
US46625HRY89,98.56,2025-04-30,USD_SWAP
US65535HAZ29,95.9,2025-04-30,USD_SWAP
US87971MBF95,98.29,2025-04-30,USD_SWAP
US64952WEY57,101.28,2025-04-30,USD_SWAP
US822582CD22,92.78,2025-04-30,USD_SWAP
US04685A3R01,100.9,2025-04-30,USD_SWAP
US025816DT39,100.9,2025-04-30,USD_SWAP
US570535AR54,97.57,2025-04-30,USD_SWAP
US610202BR34,98.02,2025-04-30,USD_SWAP
US023135CQ73,102.2,2025-04-30,USD_SWAP
US44891ABD81,97.85,2025-04-30,USD_SWAP
US62878U2H44,99.01,2025-04-30,USD_SWAP
US053332AV43,98.41,2025-04-30,USD_SWAP
US191216DD90,92.21,2025-04-30,USD_SWAP
US459200LF63,100.87,2025-04-30,USD_SWAP
US63906YAH18,101.7,2025-04-30,USD_SWAP
US025816DB21,103.49,2025-04-30,USD_SWAP
US532457CK20,101.16,2025-04-30,USD_SWAP
US025537AJ08,97.15,2025-04-30,USD_SWAP
US89114TZT23,96.9,2025-04-30,USD_SWAP
US931142EQ27,92.93,2025-04-30,USD_SWAP
US25243YBG35,102.11,2025-04-30,USD_SWAP
US75973QAA58,97.52,2025-04-30,USD_SWAP
US81211KAZ30,95.11,2025-04-30,USD_SWAP
US857477BF90,90.97,2025-04-30,USD_SWAP
US06051GGF00,98.69,2025-04-30,USD_SWAP
US00928QAS03,98.71,2025-04-30,USD_SWAP
US844741BC18,97.12,2025-04-30,USD_SWAP
US12527GAH65,99.4,2025-04-30,USD_SWAP
US210518DS21,101.22,2025-04-30,USD_SWAP
US88579YAY77,96.43,2025-04-30,USD_SWAP
US50064YAM57,97.13,2025-04-30,USD_SWAP
US056752AJ76,98.2,2025-04-30,USD_SWAP
US655844BZ09,98.39,2025-04-30,USD_SWAP
US871607AA58,100.13,2025-04-30,USD_SWAP
US097023DP72,102.74,2025-04-30,USD_SWAP
US62854AAN46,98.39,2025-04-30,USD_SWAP
US89236TJF30,93.43,2025-04-30,USD_SWAP
US444859BQ43,94.25,2025-04-30,USD_SWAP
US74340XBN03,95.92,2025-04-30,USD_SWAP
US06368FAJ84,96.73,2025-04-30,USD_SWAP
US65339KCH14,100.32,2025-04-30,USD_SWAP
US44920UAU25,100.69,2025-04-30,USD_SWAP
US302491AT29,97.45,2025-04-30,USD_SWAP
US24422EXB00,102.18,2025-04-30,USD_SWAP
US874054AK58,101.21,2025-04-30,USD_SWAP
US40139LBG77,102.76,2025-04-30,USD_SWAP
US125896BS82,97.82,2025-04-30,USD_SWAP
US500631AW65,98.96,2025-04-30,USD_SWAP
US58769JAQ04,100.04,2025-04-30,USD_SWAP
US69371RS801,100.84,2025-04-30,USD_SWAP
US60475DAB73,98.22,2025-04-30,USD_SWAP
US03040WAQ87,96.68,2025-04-30,USD_SWAP
US459200KX88,100.51,2025-04-30,USD_SWAP
US871829BF39,97.42,2025-04-30,USD_SWAP
US46849LVC26,100.22,2025-04-30,USD_SWAP
US06368LAQ95,100.61,2025-04-30,USD_SWAP
US21871XAD12,98.09,2025-04-30,USD_SWAP
US822582CB65,99.02,2025-04-30,USD_SWAP
US100743AK97,96.93,2025-04-30,USD_SWAP
US42250PAC77,94.29,2025-04-30,USD_SWAP
US125896BR00,96.99,2025-04-30,USD_SWAP
US91324PDK57,98.88,2025-04-30,USD_SWAP
US90265EAM21,97.67,2025-04-30,USD_SWAP
US6944PL2E89,97.28,2025-04-30,USD_SWAP
US827048AX76,96.41,2025-04-30,USD_SWAP
US65473PAN50,101.93,2025-04-30,USD_SWAP
US141781CE25,100.88,2025-04-30,USD_SWAP
US438127AB80,96.6,2025-04-30,USD_SWAP
US10373QBY52,101.61,2025-04-30,USD_SWAP
US03027XBY58,102.44,2025-04-30,USD_SWAP
US695156AT63,97.67,2025-04-30,USD_SWAP
US191216DJ60,93.46,2025-04-30,USD_SWAP
US6944PL2D07,92.64,2025-04-30,USD_SWAP
US02665WFK27,100.91,2025-04-30,USD_SWAP
US22550L2K67,101.12,2025-04-30,USD_SWAP
US87612KAA07,101.07,2025-04-30,USD_SWAP
US89152UAH59,99.01,2025-04-30,USD_SWAP
US548661EG89,97.96,2025-04-30,USD_SWAP
US98956PBA93,100.05,2025-04-30,USD_SWAP
US25746UDF30,98.03,2025-04-30,USD_SWAP
US378272AN87,98.58,2025-04-30,USD_SWAP
US314890AC87,98.98,2025-04-30,USD_SWAP
US872882AM74,99.85,2025-04-30,USD_SWAP
US224044CJ43,97.97,2025-04-30,USD_SWAP
US606822AR58,97.53,2025-04-30,USD_SWAP
US25389JAR77,98.41,2025-04-30,USD_SWAP
US59217GCK31,96.8,2025-04-30,USD_SWAP
US82939GAC24,100.16,2025-04-30,USD_SWAP
US46590XAS53,96.3,2025-04-30,USD_SWAP
US12636YAA01,97.82,2025-04-30,USD_SWAP
US05968DAC48,97.57,2025-04-30,USD_SWAP
US05565EAT29,97.64,2025-04-30,USD_SWAP
US83088MAK80,96.15,2025-04-30,USD_SWAP
US369550BC16,98.63,2025-04-30,USD_SWAP
US928668BB76,97.5,2025-04-30,USD_SWAP
US74340XBV29,97.64,2025-04-30,USD_SWAP
US03027XBV10,98.11,2025-04-30,USD_SWAP
US83368RBH49,96.14,2025-04-30,USD_SWAP
US928668CF71,100.35,2025-04-30,USD_SWAP
US437076BW12,99.12,2025-04-30,USD_SWAP
US04636NAE31,92.85,2025-04-30,USD_SWAP
US50077LBC90,98.77,2025-04-30,USD_SWAP
